Province,Temple Name
จันทบุรี,วัดมหาเจรีย์
จันทบุรี,วัดมหาเจรีย์
จันทบุรี,วัดมหาเจรีย์
จันทบุรี,วัดป่าเขาแหลม
จันทบุรี,วัดสะพานหก
จันทบุรี,วัดพิกุลรังสรรค์
จันทบุรี,วัดคลองแจง
จันทบุรี,วัดเกาะเปริด
จันทบุรี,วัดเขาตาหน่วย
จันทบุรี,วัดกลาง
จันทบุรี,วัดคลองน้ำเค็ม
จันทบุรี,วัดเขาแหลมสิงห์
จันทบุรี,วัดถนนมะม่วง
จันทบุรี,วัดบางกะไชย
จันทบุรี,วัดบางสระเก้า
จันทบุรี,วัดเกาะแมว
จันทบุรี,วัดเขาช้ำห้าน
จันทบุรี,วัดท่าหัวแหวน
จันทบุรี,วัดปากน้ำแหลมสิงห์
จันทบุรี,วัดคลองยายดำ
จันทบุรี,วัดโคกรัก
จันทบุรี,วัดใหญ่พลิ้ว
จันทบุรี,วัดเขาช่องโกรน
จันทบุรี,วัดหนองซิ่ม
จันทบุรี,วัดอ่าวหมู
จันทบุรี,วัดชากใหญ่
จันทบุรี,วัดสถาพรพัฒนาราม
จันทบุรี,วัดมังกรบุปผาราม
